"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123"
NA,NA,NA,NA,NA,589.670930861083,1557.78802314505,1089.74824013443,680.230462080553,573.720832032899,NA,NA,320.21379009653,74.5815267823009,NA,NA,NA,NA,NA,1430.62227400573,397.462472388282,2323.65783065986,1515.80772720042,1148.989869975,165.596033113908,201.877806795469,NA,NA,NA,1924.48775147743,844.383914627157,9420.96970579523,1798.43617799613,315.417762151982,441.703234173166,81.2484638962295,853.114863129237,281.360711043535,NA,NA,NA,NA,NA,NA,NA,73.4072588474282,144.795069727876,325.223162035855,74.9589674612117,71.651741011916,67.58512600064,476.615079703943,254.460242749982,302.319165901421,355.261165627516,816.10595488774,149.672042362576,75.9988895042266,354.774383359549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.256962807699,131.144660100909,NA,79.6015464988454,75.7828769044332,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.4307204975394,NA,73.677172417477,265.985017994884,781.275208332894,559.630990517473,222.364865165358,NA,NA,NA,155.671764527776,75.4671017395393,NA,NA,1441.74111577498,723.084830287652,80.7511210880019,476.246167834184,139.006677741792,567.683764379164,2284.63744015375,75.1719238276882,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1532.93189934708,319.900574901321,NA,NA,NA,3032.66253365308,2381.90854709772,467.486180329366,77.278886751269,NA,NA,NA,80.1828811152477,1270.23582704384,5066.97167097222,677.902728641338,702.223575346366,675.19733486108,889.134981693266,1201.54461564202,767.119302854251,883.379740215686,593.53160355472,4353.91304669637,8095.56848581087,2241.28108040506,312.813204220726,79.3187786018558,NA,NA,NA,NA,NA,NA,283.284473843707,2984.90172744081,148.15810217768,111.936355674636,1135.08297040317,2478.20137926363,8133.77033498218,3647.89042868743,72.8447938954897,20400.1225946187,2397.7553522259,293.217576898325,73.6511527878434,152.484665189039,12338.7872086067,3020.65857871825,221.913154730722,NA,NA,NA,NA,NA,NA,NA,NA,NA,243.01173187738,NA,NA,NA,NA,1591.64112524783,5680.88605240372,971.693158136559,156.817434084144,298.819952536933,3512.44571275666,391.896213342028,1154.64641262906,309.24607893367,168.369258702986,NA,NA,NA,NA,81.0878486290964,3413.61524232306,6002.88093819249,812.781938814913,374.426406826722,297.15202810345,73.8898475275607,230.458006095768,2005.11169808899,752.728528004738,2074.67990109586,1089.99801111696,303.156549359987,297.12573930455,5056.97991628328,697.060842955677,NA,NA,NA,NA,NA,NA,NA,NA,79.0265759262448,NA,77.8779261949336,154.661421788531,1075.47069511358,NA,NA,1743.52550883157,73.6474697417529,73.6474697417529,NA,NA,NA,NA
732.870364466692,2248.15125690122,19195.6268019243,4467.67885654227,NA,NA,NA,148.59107061278,3197.6918781963,745.442982805612,2680.89012924739,149.990239385172,1194.83865546001,2436.95979231369,84.5324472304085,1727.96993457984,8743.92374679454,48735.8458349875,1997.48201283556,82.1806537865476,NA,NA,NA,171.267169248272,5973.21513470649,92072.9249507496,3009.5688019964,916.138273011299,4181.30838623088,1459.37582933592,3223.20227661852,5083.40116259661,262.105850137049,797.155239924595,377.115594917764,354.64509176158,328.254147491154,414.390969591991,2192.07920148451,74.0345231865762,NA,139.351710758245,225.561806792177,72.5661126268156,NA,NA,NA,NA,NA,NA,NA,NA,220.221776542285,NA,NA,2356.23418140282,2660.19785369326,71.2239044517077,NA,NA,NA,NA,2537.26531545243,2464.27366449041,4095.80761475865,1015.20516281135,NA,136.64974988313,519.040750408355,312.236803889122,7529.71595160188,15776.7584580329,875.057471222459,77.4741445537381,NA,NA,NA,NA,NA,NA,NA,NA,611.795374024841,6916.86867067216,16718.695867417,1768.25213801945,665.429017984254,3970.26580458513,4331.96878572817,6191.79525956155,373.996082316239,1150.96312954356,130.461722954486,1831.79102634885,442.063034504862,70.4900716496333,10726.2215825605,5715.44075109256,871.163321343669,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.575314314102,69.1008930392114,NA,NA,9304.46111737792,1081.52567582512,133.330800048132,147.557187078978,292.720552129505,561.237973108703,44304.6462788822,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,656.025987626038,543.743434298031,1800.32666927414,1515.67712212322,97.7044343157514,1420.94730199052,6775.33076432323,10512.3730630953,90.6619793214531,NA,NA,97.6465139559815,278.383338868522,1000.30218219559,48852.7219441327,1722.40282466408,1323.60898402245,271.773422135601,8471.09749774369,2026.80940104698,837.111185107606,2846.23430347689,4917.02344141755,4606.81906673819,1127.22454512371,NA,NA,NA,NA,NA,NA,NA,910.892267556993,178.77357040139,2756.87834254269,24623.5312828162,6946.75802039395,1051.3147610988,6622.22378928299,11679.1092436071,13162.7580295457,1704.56395293835,4103.50775540865,15434.73762911,5582.33416103886,928.163440468989,7359.14833906239,13113.3795614472,1936.14497079083,89.8827443646665,NA,NA,NA,NA,NA,NA,NA,NA,NA,306.467146338829,NA,NA,2496.27972206947,20050.9090170782,758.897608775726,NA,230.969961432636,699.438007919164,7356.4759338189,8527.88001918929,354.767687475211,72.9746914283417,NA,NA,NA,NA,129.100714759652,4266.73123653271,7284.03127426843,1701.27834763908,677.857338144614,141.853197119274,332.110083333726,158.52334028969,3811.58740508026,4801.82065588858,1845.31805902065,2691.64023251655,15039.8217845391,20225.2637320655,1337.88797342926,206.02829166766,NA,NA,NA,NA,NA,NA,NA,NA,404.205548545733,2402.07520080748,2257.44494761952,1940.72404948708,1013.98131516351,1986.80683843631,1882.32636715717,550.488386415323,551.36955787219,4340.48804447572,832.643780928091,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1145.11889702148,70.7326480612924,233.604524826204,74.4736944016635,NA,2694.44910713603,798.262168744785,741.830242089623,4265.90828297192,519.748242861128,NA,NA,NA,75.77074953562,14604.2105961517,2790.95370323059,2428.70171107036,3395.86769796473,793.185951011117,1198.66780060641,360.271532330659,69812.5367167966,631192.326065849,37204.4465037201,14756.7581337584,1688.58266040299,4467.53342579686,3145.84216343095,605.859524956149,NA,NA,NA,NA,NA,NA,NA,NA,NA,396.196325104758,4768.63004411778,1106.21133238288,1557.84350838821,1833.92667410979,168941.316194498,8313.34554769393,69690.6962761408,12022.4975278739,5920.00701520831,80012.3411529493,34443.3032977499,16447.5737781863,5443.52880383728,818.840705799746,21997.9520853792,4620.08518916516,900.345407126843,375.504913294038,449.01085154459,82.9418822084271,NA,NA,NA,NA,121206.450189269,NA,NA,NA,NA,375.412747545289,77.5630737098178,NA,NA,908.230376687151,989.413127320269,493.409946270476,387.051576557834,8209.84360247937,2755.55555555556,1654.64591479957,765.568231919403,NA,NA,NA,NA,NA,72.7248344619137,2504.44215941503,2099.15176896243,1520.43918798208,890.754570530221,1694.97783226927,18438.5143688136,3540.72920850406,6446.61091719843,7190.64634186898,4874.71433780858,1437.86672341447,849.107630335898,NA,NA,NA,NA,NA,NA,NA,4998.93969857972,466.897547503907,147.03592484641,2096.39862571672,4948.83281777993,1310.80848766847,1357.7564553022,19397.5656470775,1282.76840325378,1266.71049484979,NA,NA
NA,NA,547.458214078686,NA,NA,NA,155.19530242443,455.651548679875,510.691583649494,8771.02643448493,2110.76590874842,9758.04484265153,862.522939189624,NA,NA,NA,NA,NA,805.645671906659,3680.99373333823,1678.78033861305,8197.00278645848,3461.33879724074,6245.16313909464,9073.86967503448,6534.95429175985,11954.0654487427,3165.811884895,41495.5685762278,8474.1982618803,324.620755715496,NA,NA,NA,NA,NA,NA,NA,NA,4582.07736214163,5842.90024962254,949.825956018441,2947.95724832322,4767.22798632214,4306.48144906711,14821.934793758,1122.9846461328,3001.94757121659,16942.0778725667,3581.16428045823,NA,NA,NA,NA,NA,307.136037077462,297.198215829951,221.266041511427,NA,141.57198273473,238.500594462732,801.778858646948,453.897447167283,753.984108578537,129.31517463788,193.300638033859,NA,NA,NA,NA,827.406159166318,2476.42822717383,1442.84091914161,289.089641301428,1442.21805291677,5451.08370231156,30582.6715235031,9427.2424615014,2537.10364844459,14727.9629265489,3358.55876138934,1622.44424470353,2098.44682372938,4076.35994226934,628.064246952852,280.241293358407,2809.72930586199,347.211661200861,NA,NA,NA,NA,NA,77.0872371595018,229.218129320284,8216.6444725092,733.35638516904,1716.51190762191,14041.8175738268,16600.8468242882,7491.01770794185,4107.91974650614,29377.7020014681,68299.8966155833,14670.4743198029,7332.57940450237,2697.25097529224,4122.32221678152,12729.3358547732,20800.0973355093,69912.124317659,NA,140.439871722221,429.427400073318,72.0787942313323,NA,NA,NA,NA,NA,NA,NA,NA
294.778123454257,8769.06052739635,2611.56934359706,135.660590767958,1329.04309362424,1178.05808533196,7367.72980901187,1861.30660000707,2457.24999324256,11622.9369533157,27143.3870039418,14084.6374557347,254.691140193019,6318.12992221252,2048.24271030381,7707.60563254523,287.01687077991,1167.19056501507,2737.12793461726,5440.21967461974,4423.05503248525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.689712546295,9626.17927523199,1766.83839393542,3754.92933764563,2346.90483977336,1288.91752195295,442.092903171044,21540.8004212946,915.453938134081,153.321605252676,NA,NA,NA,NA,285.513637606486,NA,68.4884972199149,179.282947096112,215.468018082076,385.138046570584,NA,NA,NA,NA,388.483786629165,236.039075482149,496.848066842248,1973.28454622208,NA,5078.0691706735,1188.30853786104,365.485587806816,4761.13275902237,77.5275112188123,91.4427842498948,NA,NA,1988.91425094544,1454.98320260182,NA,20666.1815562716,761.053452530696,1292.72371068585,1207.97374408669,1921.51072129078,13866.7248614464,2431.62683281973,NA,NA,NA,NA,NA,NA,NA,1389.15786282609,NA,NA,112.685820326291,201.026535301633,295.602178588056,551.476207268078,28696.5725254201,31011.2604746984,12345.6116722922,3322.85618318463,118453.068233124,63375.4866703051,4559.95013288507,5169.92675960379,NA,NA,NA,243.998505997148,259.41376898244,1437.50373610288,2128.39583338137,8154.59862582328,337.657221643828,NA,4931.90052592815,4361.79947805764,15539.6726993302,7448.1312929116,NA,NA,NA
NA,NA,NA,NA,533.695310907253,72.6985739738524,NA,NA,NA,NA,NA,NA,74.0652356226231,73.1458799485931,NA,5731.4322490976,134.761935628805,104.30192235744,NA,72.8003907924978,NA,NA,206.654267410622,1733.60926614153,236.990579861441,NA,NA,NA,NA,305.259483534532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,904.874468273141,2374.12358462027,3906.5926048202,2224.23264153241,5429.24872073107,1178.3828303799,21690.6524636895,4728.0534682672,852.31280050241,129.006523343859,3854.22562939127,10762.2364506993,2841.982120328,2054.17912104463,450.423634689016,631.878125032252,151.112699473486,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.6237096426537,NA,345.830781678549,76.8891806235267,195.305938941114,397.055673359768,277.946475847146,423.858904717507,210.001106705832,NA,NA,NA,249.692908933625,1910.51759038684,1818.15640531388,331.361365032098,3608.92022983909,NA,4434.77241698264,3009.92442079779,641.367662665751,72.5002020943133,906.748074973837,NA,NA,NA,NA,NA,4040.6204306552,1061.22301707826,NA,2567.9885673149,8138.89320373897,7317.83728360775,833.037258007883,658.628414230905,5878.36528539778,1325.44546012839,3427.6459641611,1821.96009965684,1661.02140857273,142.840512140372,3766.21501074981,2880.1375763171,6640.63190531566,810.32781959274,408.593010648819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,224.817886271226,221.920541793852,68.8773067871009,NA,NA,NA,NA,NA,NA,196.26431805444,209.626598429016,2444.08778867084,118.927261827049,535.957667919557,NA,584.383291546681,485.724589023221,1579.96222686497,3316.86369094112,NA,NA,NA,NA,NA,NA,NA,NA,69.3981019341529,67.0217928061489,1547.55859511016,1609.2963686898,3351.19282808645,1749.96368825347,5552.0308089007,74.1571850525812,402.628303883981,199.356464043636,NA,116.188861275961,376.445078545266,1946.471560222,1192.61138331245,611.372548353625,432.772608412011,197.270227201381,229.767233538173,NA,NA,NA,NA,NA,123.851570828051,79.681814578027,NA,NA,NA,NA,NA,58.4885140840927,132.490490660646,427.328878287334,191.485091991991,NA,120.323448681808,303.259732802702,57.0368468297152,397.084807557953,308.199651734394,NA,NA,NA,NA,NA,NA,NA,NA,NA,373.170160119852,318.086979103149,1347.12000438916,814.172241937252,5786.65211811298,280.615843271188,432.069260702491,NA,640.437517634905,116.991411426504,58.7003553484711,8462.05561947111,1142.72616147191,195.174162688204,514.113937802367,63.6860045610643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.1164619128597,679.800788704875,3489.5377314198,1550.86768462175,468.664081738765,1230.62657275037,4733.84191820756,4644.88106546616,3872.05512921463,NA,NA
87.6893915478651,223.27924269635,70.1343029821526,NA,NA,NA,NA,NA,134.119326232788,217.706995266832,146.07960681213,491.948144167793,NA,450.608264831489,138.383519961961,748.072796160711,NA,NA,NA,NA,NA,NA,NA,NA,75.2362965173795,336.436624760121,830.154846519463,686.505296731617,1476.44810583889,969.922697161036,110.680122713266,NA,82.3253350702881,NA,NA,767.226243127091,12470.7127496181,1687.18132445788,466.266004289181,236.262069447818,NA,77.1951303767856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.0894259583,12709.220630073,1631.06327383758,138.112399876279,752.571272638661,801.730187192641,NA,NA,NA,NA,NA,76.834894106149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,961.272186061922,1305.31151988861,76.7144725688225,77.3302085742653,NA,NA,NA,NA,NA,NA,70.2748392744151,1153.32421918869,776.082081545273,135.451093114025,71.8665105438592,NA,NA,NA,73.0256528895009,NA,4634.33351967839,2026.76609669327,1318.28891681938,2116.9646318719,827.550635190252,439.789452265693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.9610876430529,NA,398.021989918899,14091.6661066639,1987.12225551094,70.2271405566021,NA,NA,NA
